ticket_id,customerID,issue_type,priority,channel,status,created_days_ago,resolution_hours,resolution
TKT-002122,2925-VDZHY,Streaming,Low,Phone,Closed,87,100.55,Account information updated
TKT-002123,3413-CSSTH,Billing,Low,Chat,In Progress,58,113.92,Pending
TKT-002124,8033-VCZGH,Equipment,Medium,Chat,In Progress,114,70.54,Pending
TKT-002125,8033-VCZGH,Technical Support,Low,Chat,Closed,235,90.37,Customer provided troubleshooting steps
TKT-002126,8033-VCZGH,Billing,Medium,Web,Resolved,267,25.59,Customer provided troubleshooting steps
TKT-002127,2867-UIMSS,Internet Connectivity,High,Chat,Resolved,114,11.74,Replacement equipment requested
TKT-002128,2867-UIMSS,Billing,High,Email,Closed,336,24.28,Escalated to specialist
TKT-002129,8495-PRWFH,Technical Support,Medium,Chat,Closed,209,32.18,Payment method updated
TKT-002130,8495-PRWFH,Internet Connectivity,Low,Chat,Closed,31,88.85,Customer provided troubleshooting steps
TKT-002131,2279-AXJJK,Account Access,Low,Chat,Resolved,189,93.34,Replacement equipment requested
TKT-002132,6769-DYBQN,Service Change,Low,Web,Resolved,226,110.5,Replacement equipment requested
TKT-002133,0909-SELIE,Equipment,Low,Chat,Resolved,273,105.19,Replacement equipment requested
TKT-002134,6434-TTGJP,Internet Connectivity,Medium,Web,Closed,53,27.42,Issue resolved remotely
TKT-002135,6434-TTGJP,Equipment,Medium,Web,Closed,67,41.13,Issue resolved remotely
TKT-002136,9962-BFPDU,Billing,Low,Phone,In Progress,144,53.22,Pending
TKT-002137,0665-XHDJU,Account Access,Medium,Chat,Closed,204,54.03,Replacement equipment requested
TKT-002138,5331-RGMTT,Technical Support,Medium,Web,Resolved,362,30.73,Billing adjustment applied
TKT-002139,5331-RGMTT,Technical Support,Medium,Phone,Resolved,252,32.08,Billing adjustment applied
TKT-002140,4759-PXTAN,Internet Connectivity,Low,Web,Open,107,65.42,Pending
TKT-002141,4759-PXTAN,Account Access,Medium,Phone,Resolved,227,58.78,Payment method updated
TKT-002142,9374-YOLBJ,Equipment,Low,Phone,Open,174,119.08,Pending
TKT-002143,8409-WQJUX,Internet Connectivity,Medium,Web,In Progress,56,70.01,Pending
TKT-002144,8409-WQJUX,Technical Support,Low,Web,In Progress,34,104.73,Pending
TKT-002145,9746-UGFAC,Service Change,Low,Phone,Resolved,97,71.05,Payment method updated
TKT-002146,0625-AFOHS,Streaming,Low,Email,Resolved,148,105.43,Billing adjustment applied
TKT-002147,4342-HENTK,Payment Issue,High,Web,Closed,167,35.18,Service configuration updated
TKT-002148,4342-HENTK,Internet Connectivity,High,Phone,Resolved,344,29.36,Replacement equipment requested
TKT-002149,4342-HENTK,Technical Support,High,Email,Resolved,285,29.7,Replacement equipment requested
TKT-002150,4342-HENTK,Internet Connectivity,Medium,Phone,Closed,341,57.94,Payment method updated
TKT-002151,2985-FMWYF,Equipment,High,Web,Closed,186,31.13,Service configuration updated
TKT-002152,2985-FMWYF,Service Change,Medium,Web,Resolved,220,42.79,Account information updated
TKT-002153,2985-FMWYF,Payment Issue,High,Chat,In Progress,198,11.27,Pending
TKT-002154,0327-WFZSY,Technical Support,Medium,Phone,Resolved,30,61.63,Payment method updated
TKT-002155,3967-VQOGC,Internet Connectivity,Medium,Phone,In Progress,74,55.23,Pending
TKT-002156,2754-XBHTB,Billing,High,Email,Closed,185,28.88,Escalated to specialist
TKT-002157,2754-XBHTB,Internet Connectivity,Medium,Web,Closed,208,66.61,Service configuration updated
TKT-002158,2754-XBHTB,Equipment,High,Phone,Closed,302,34.9,Account information updated
TKT-002159,5442-BHQNG,Internet Connectivity,High,Phone,Resolved,337,14.37,Billing adjustment applied
TKT-002160,5442-BHQNG,Internet Connectivity,High,Chat,Resolved,357,17.68,Issue resolved remotely
TKT-002161,2169-RRLFW,Equipment,Medium,Email,Resolved,279,28.85,Issue resolved remotely
TKT-002162,8873-GLDMH,Internet Connectivity,High,Chat,In Progress,218,10.31,Pending
TKT-002163,8873-GLDMH,Technical Support,High,Chat,Resolved,348,5.81,Issue resolved remotely
TKT-002164,8873-GLDMH,Billing,High,Phone,In Progress,115,22.69,Pending
TKT-002165,5696-JVVQY,Billing,Low,Phone,Closed,359,13.64,Replacement equipment requested
TKT-002166,8752-STIVR,Streaming,Medium,Web,Resolved,263,42.61,Account information updated
TKT-002167,8752-STIVR,Account Access,Medium,Chat,Open,336,61.27,Pending
TKT-002168,8752-STIVR,Equipment,High,Email,Resolved,344,32.24,Account information updated
TKT-002169,8752-STIVR,Streaming,Medium,Chat,Closed,219,48.74,Customer provided troubleshooting steps
TKT-002170,5022-JNQEQ,Technical Support,Low,Chat,Closed,364,28.93,Service configuration updated
TKT-002171,1929-ZCBHE,Billing,Low,Email,Resolved,179,76.63,Payment method updated
TKT-002172,4378-MYPGO,Technical Support,Medium,Web,In Progress,285,43.9,Pending
TKT-002173,4378-MYPGO,Streaming,Low,Phone,Resolved,135,62.93,Escalated to specialist
TKT-002174,7623-TRNQN,Streaming,Low,Phone,Resolved,254,99.39,Customer provided troubleshooting steps
TKT-002175,9286-DOJGF,Streaming,Low,Chat,Resolved,362,69.23,Service configuration updated
TKT-002176,6048-QBXKL,Service Change,Medium,Web,Resolved,268,28.11,Replacement equipment requested
TKT-002177,9661-MHUMO,Streaming,Low,Chat,In Progress,313,15.68,Pending
TKT-002178,1936-UAFEH,Billing,Low,Phone,Closed,337,76.83,Payment method updated
TKT-002179,3587-PMCOY,Technical Support,Low,Web,Resolved,228,107.72,Issue resolved remotely
TKT-002180,6856-RAURS,Equipment,Medium,Web,Closed,322,67.7,Issue resolved remotely
TKT-002181,6856-RAURS,Payment Issue,Medium,Phone,Closed,127,18.17,Payment method updated
TKT-002182,6856-RAURS,Internet Connectivity,High,Phone,Resolved,185,32.01,Account information updated
TKT-002183,6856-RAURS,Equipment,High,Chat,Closed,325,33.62,Billing adjustment applied
TKT-002184,8778-LMWTJ,Internet Connectivity,Medium,Chat,In Progress,51,39.43,Pending
TKT-002185,8778-LMWTJ,Technical Support,Medium,Phone,Closed,354,49.05,Issue resolved remotely
TKT-002186,8884-ADFVN,Technical Support,High,Chat,Open,246,18.25,Pending
TKT-002187,8884-ADFVN,Equipment,Urgent,Chat,In Progress,254,3.13,Pending
TKT-002188,8884-ADFVN,Payment Issue,High,Email,In Progress,128,33.74,Pending
TKT-002189,6734-FQAJX,Internet Connectivity,Low,Chat,Resolved,20,12.14,Billing adjustment applied
TKT-002190,6734-FQAJX,Billing,Medium,Web,Open,290,55.43,Pending
TKT-002191,7851-FLGGQ,Internet Connectivity,High,Web,Resolved,91,10.88,Escalated to specialist
TKT-002192,7851-FLGGQ,Technical Support,Medium,Web,In Progress,96,29.69,Pending
TKT-002193,2335-GSODA,Payment Issue,Medium,Chat,Open,298,52.69,Pending
TKT-002194,2335-GSODA,Internet Connectivity,Low,Chat,In Progress,44,30.33,Pending
TKT-002195,1952-DVVSW,Internet Connectivity,Low,Chat,Closed,2,97.75,Replacement equipment requested
TKT-002196,1963-VAUKV,Billing,Low,Phone,Closed,226,40.83,Billing adjustment applied
TKT-002197,1963-VAUKV,Account Access,Low,Chat,Resolved,362,39.25,Replacement equipment requested
TKT-002198,1963-VAUKV,Payment Issue,Low,Phone,In Progress,227,113.09,Pending
TKT-002199,3466-RITXD,Billing,Low,Web,Open,22,60.65,Pending
TKT-002200,2101-RANCD,Billing,Medium,Chat,Closed,78,25.53,Account information updated
TKT-002201,2101-RANCD,Technical Support,Medium,Chat,In Progress,303,13.97,Pending
TKT-002202,6519-ZHPXP,Service Change,Medium,Phone,Closed,158,71.94,Replacement equipment requested
TKT-002203,6519-ZHPXP,Internet Connectivity,Low,Phone,Closed,189,64.72,Escalated to specialist
TKT-002204,9610-WCESF,Service Change,Low,Phone,Closed,233,111.79,Replacement equipment requested
TKT-002205,9610-WCESF,Streaming,Medium,Chat,Resolved,361,46.88,Service configuration updated
TKT-002206,3865-ZYKAD,Billing,Low,Phone,Resolved,109,32.89,Billing adjustment applied
TKT-002207,0480-KYJVA,Streaming,Low,Email,Closed,105,28.58,Customer provided troubleshooting steps
TKT-002208,0480-KYJVA,Internet Connectivity,Low,Phone,Resolved,339,78.25,Escalated to specialist
TKT-002209,3926-YZVVX,Streaming,Medium,Chat,Closed,93,46.43,Escalated to specialist
TKT-002210,6332-FBZRI,Billing,Low,Phone,Resolved,106,14.36,Issue resolved remotely
TKT-002211,6332-FBZRI,Internet Connectivity,Low,Chat,Resolved,199,84.77,Service configuration updated
TKT-002212,2346-LOCWC,Equipment,Low,Web,Resolved,254,119.8,Escalated to specialist
TKT-002213,6608-QQLVK,Service Change,High,Phone,Resolved,29,35.51,Billing adjustment applied
TKT-002214,6608-QQLVK,Streaming,Medium,Phone,In Progress,54,22.32,Pending
TKT-002215,6608-QQLVK,Account Access,Medium,Phone,Open,312,28.69,Pending
TKT-002216,0298-XACET,Service Change,Medium,Chat,Resolved,52,49.25,Billing adjustment applied
TKT-002217,7560-QJAVJ,Streaming,Medium,Email,Closed,95,49.89,Customer provided troubleshooting steps
TKT-002218,5339-PXDVH,Internet Connectivity,High,Chat,Closed,331,21.9,Account information updated
TKT-002219,5339-PXDVH,Streaming,High,Phone,Closed,97,27.56,Service configuration updated
TKT-002220,8782-NUUOL,Billing,Low,Phone,Resolved,160,16.87,Account information updated
TKT-002221,8782-NUUOL,Internet Connectivity,Low,Phone,Resolved,66,68.44,Service configuration updated
TKT-002222,8782-NUUOL,Streaming,Low,Phone,Closed,235,71.58,Account information updated
TKT-002223,2669-QVCRG,Technical Support,Low,Chat,Open,251,29.55,Pending
TKT-002224,2669-QVCRG,Account Access,Low,Phone,Resolved,158,81.38,Escalated to specialist
TKT-002225,2478-EEWWM,Service Change,Low,Email,In Progress,28,102.35,Pending
TKT-002226,2478-EEWWM,Equipment,Low,Phone,Resolved,304,78.06,Payment method updated
TKT-002227,2233-TXSIU,Billing,Medium,Phone,Resolved,298,49.35,Billing adjustment applied
TKT-002228,3094-JOJAI,Payment Issue,Medium,Web,Open,95,60.91,Pending
TKT-002229,9330-VOFSZ,Internet Connectivity,Low,Web,In Progress,116,114.87,Pending
TKT-002230,9389-ACWBI,Technical Support,Medium,Chat,In Progress,214,58.4,Pending
TKT-002231,5921-NGYRH,Service Change,Low,Phone,Closed,316,94.69,Service configuration updated
TKT-002232,5921-NGYRH,Equipment,Medium,Chat,Open,111,57.86,Pending
TKT-002233,5921-NGYRH,Service Change,Low,Web,Closed,53,116.91,Service configuration updated
TKT-002234,3985-HOYPM,Account Access,Low,Phone,In Progress,292,49.21,Pending
TKT-002235,3985-HOYPM,Technical Support,Low,Chat,In Progress,113,31.98,Pending
TKT-002236,9548-LERKT,Billing,Low,Phone,Closed,279,106.82,Billing adjustment applied
TKT-002237,9548-LERKT,Internet Connectivity,Low,Phone,Resolved,273,69.46,Replacement equipment requested
TKT-002238,4753-PADAS,Streaming,Low,Phone,Closed,347,92.06,Customer provided troubleshooting steps
TKT-002239,0616-ATFGB,Internet Connectivity,High,Phone,Resolved,206,23.74,Account information updated
TKT-002240,0616-ATFGB,Technical Support,High,Email,Resolved,302,15.46,Account information updated
TKT-002241,0616-ATFGB,Technical Support,High,Phone,Closed,53,15.66,Billing adjustment applied
TKT-002242,4184-VODJZ,Streaming,Medium,Email,In Progress,208,35.06,Pending
TKT-002243,4184-VODJZ,Technical Support,Low,Phone,Resolved,246,98.79,Customer provided troubleshooting steps
TKT-002244,7233-IOQNP,Technical Support,Low,Phone,Resolved,340,61.25,Replacement equipment requested
TKT-002245,2834-JKOOW,Payment Issue,Low,Phone,Closed,103,12.6,Escalated to specialist
TKT-002246,7235-NXZCP,Account Access,High,Phone,Closed,34,31.64,Payment method updated
TKT-002247,7235-NXZCP,Equipment,High,Chat,Resolved,49,32.42,Account information updated
TKT-002248,0230-UBYPQ,Technical Support,Low,Phone,Resolved,62,76.99,Account information updated
TKT-002249,0230-UBYPQ,Billing,Low,Phone,In Progress,249,91.08,Pending
TKT-002250,1444-VVSGW,Billing,Low,Email,Open,176,106.07,Pending
TKT-002251,5949-HGVJL,Billing,Medium,Email,Closed,96,30.75,Service configuration updated
TKT-002252,6661-HBGWL,Account Access,Medium,Web,Closed,133,62.29,Account information updated
TKT-002253,6661-HBGWL,Billing,Medium,Web,Closed,281,63.88,Service configuration updated
TKT-002254,8709-KRDVL,Equipment,Medium,Phone,Resolved,363,11.15,Service configuration updated
TKT-002255,8709-KRDVL,Billing,Medium,Chat,Resolved,233,18.73,Issue resolved remotely
TKT-002256,2159-TURXX,Technical Support,Low,Web,In Progress,28,86.01,Pending
TKT-002257,2188-SXWVT,Equipment,Low,Phone,Resolved,284,63.27,Customer provided troubleshooting steps
TKT-002258,6969-MVBAI,Service Change,High,Phone,In Progress,258,18.07,Pending
TKT-002259,6969-MVBAI,Billing,High,Web,In Progress,211,31.81,Pending
TKT-002260,6969-MVBAI,Account Access,High,Email,Closed,238,7.18,Payment method updated
TKT-002261,6953-PBDIN,Billing,Medium,Phone,Open,276,52.13,Pending
TKT-002262,6953-PBDIN,Account Access,Medium,Web,Closed,345,30.89,Escalated to specialist
TKT-002263,6340-DACFT,Equipment,Low,Phone,Closed,27,16.35,Issue resolved remotely
TKT-002264,4955-VCWBI,Equipment,Low,Web,Open,328,81.49,Pending
TKT-002265,4701-AHWMW,Billing,Low,Phone,Resolved,177,78.28,Payment method updated
TKT-002266,4701-AHWMW,Technical Support,Low,Chat,In Progress,57,100.31,Pending
TKT-002267,5702-KVQRD,Technical Support,Medium,Phone,Resolved,9,51.0,Issue resolved remotely
TKT-002268,0023-XUOPT,Payment Issue,High,Phone,Resolved,70,30.57,Customer provided troubleshooting steps
TKT-002269,0023-XUOPT,Billing,High,Web,Open,314,28.95,Pending
TKT-002270,2257-BOVXD,Account Access,Medium,Phone,Resolved,92,36.25,Account information updated
TKT-002271,8690-UPCZI,Technical Support,Medium,Chat,Resolved,203,37.24,Replacement equipment requested
TKT-002272,4086-WITJG,Service Change,Low,Phone,In Progress,174,42.61,Pending
TKT-002273,9248-OJYKK,Billing,High,Web,Closed,27,28.74,Replacement equipment requested
TKT-002274,9248-OJYKK,Internet Connectivity,Urgent,Chat,Closed,181,5.75,Replacement equipment requested
TKT-002275,9248-OJYKK,Payment Issue,High,Web,Closed,270,32.57,Service configuration updated
TKT-002276,9979-RGMZT,Billing,Medium,Chat,Closed,294,60.82,Account information updated
TKT-002277,4415-IJZTP,Internet Connectivity,High,Email,Closed,6,9.81,Customer provided troubleshooting steps
TKT-002278,4415-IJZTP,Internet Connectivity,Urgent,Web,Closed,361,4.34,Issue resolved remotely
TKT-002279,4415-IJZTP,Equipment,High,Phone,Open,220,19.79,Pending
TKT-002280,4415-IJZTP,Internet Connectivity,High,Web,Closed,121,8.9,Payment method updated
TKT-002281,1122-YJBCS,Payment Issue,Medium,Email,Resolved,291,63.32,Payment method updated
TKT-002282,5850-BDWCY,Internet Connectivity,Medium,Chat,Closed,101,60.19,Replacement equipment requested
TKT-002283,1705-GUHPV,Internet Connectivity,Low,Web,Resolved,132,63.18,Escalated to specialist
TKT-002284,1705-GUHPV,Internet Connectivity,Low,Phone,Closed,269,18.0,Account information updated
TKT-002285,4779-ZGICK,Payment Issue,Low,Phone,Closed,23,74.91,Service configuration updated
TKT-002286,0048-PIHNL,Billing,Low,Email,Resolved,159,103.42,Account information updated
TKT-002287,0048-PIHNL,Technical Support,Low,Email,Closed,42,100.41,Account information updated
TKT-002288,3967-KXAPS,Billing,Low,Web,Closed,294,66.33,Customer provided troubleshooting steps
TKT-002289,3967-KXAPS,Service Change,Medium,Phone,Closed,352,9.32,Payment method updated
TKT-002290,1395-OFUWC,Internet Connectivity,Low,Chat,Resolved,31,89.28,Service configuration updated
TKT-002291,1395-OFUWC,Account Access,Low,Web,Resolved,356,94.12,Billing adjustment applied
TKT-002292,6258-NGCNG,Payment Issue,Low,Phone,Closed,58,46.62,Service configuration updated
TKT-002293,3978-YNKDD,Internet Connectivity,Medium,Email,Resolved,349,46.87,Replacement equipment requested
TKT-002294,4940-KHCWD,Internet Connectivity,Low,Chat,Resolved,189,58.19,Issue resolved remotely
TKT-002295,4940-KHCWD,Service Change,Low,Web,In Progress,340,34.34,Pending
TKT-002296,9412-ARGBX,Streaming,Medium,Web,Open,17,67.13,Pending
TKT-002297,5161-XEUVX,Technical Support,Low,Phone,Resolved,101,65.05,Account information updated
TKT-002298,0516-OOHAR,Equipment,Low,Web,In Progress,143,18.32,Pending
TKT-002299,8676-TRMJS,Technical Support,High,Phone,Resolved,254,28.17,Customer provided troubleshooting steps
TKT-002300,8676-TRMJS,Technical Support,High,Phone,Closed,81,15.56,Payment method updated
TKT-002301,8676-TRMJS,Billing,High,Phone,Closed,179,5.13,Escalated to specialist
TKT-002302,9530-GRMJG,Equipment,Low,Chat,Resolved,22,50.21,Billing adjustment applied
TKT-002303,9530-GRMJG,Service Change,Low,Phone,Open,39,51.59,Pending
TKT-002304,9530-GRMJG,Technical Support,Low,Chat,In Progress,172,84.13,Pending
TKT-002305,2061-VVFST,Service Change,Low,Phone,Closed,306,41.02,Escalated to specialist
TKT-002306,0685-MLYYM,Technical Support,Medium,Chat,Resolved,244,46.42,Account information updated
TKT-002307,0685-MLYYM,Streaming,High,Chat,Open,255,9.64,Pending
TKT-002308,0749-IRGQE,Internet Connectivity,Medium,Web,Resolved,302,68.02,Account information updated
TKT-002309,0749-IRGQE,Billing,Medium,Phone,Resolved,352,47.97,Billing adjustment applied
TKT-002310,0164-XAIRP,Internet Connectivity,Low,Email,Resolved,185,93.01,Billing adjustment applied
TKT-002311,0164-XAIRP,Payment Issue,Low,Chat,Resolved,112,60.79,Billing adjustment applied
TKT-002312,6365-HITVU,Payment Issue,Low,Phone,Resolved,175,85.48,Replacement equipment requested
TKT-002313,7957-RYHQD,Technical Support,Low,Chat,Resolved,348,95.32,Customer provided troubleshooting steps
TKT-002314,5245-VDBUR,Equipment,Low,Phone,Resolved,90,84.94,Escalated to specialist
TKT-002315,5245-VDBUR,Account Access,Low,Chat,In Progress,306,21.75,Pending
TKT-002316,6230-BSUXY,Equipment,Urgent,Phone,Closed,110,2.32,Service configuration updated
TKT-002317,6230-BSUXY,Payment Issue,High,Phone,Closed,244,6.27,Customer provided troubleshooting steps
TKT-002318,6230-BSUXY,Payment Issue,High,Phone,In Progress,102,34.12,Pending
TKT-002319,6230-BSUXY,Technical Support,High,Phone,In Progress,160,7.52,Pending
TKT-002320,6230-BSUXY,Billing,High,Chat,Resolved,19,25.72,Issue resolved remotely
TKT-002321,2369-FEVNO,Equipment,Low,Email,Closed,185,99.32,Escalated to specialist
TKT-002322,7471-MQPOS,Streaming,Medium,Phone,In Progress,176,17.96,Pending
TKT-002323,9572-WUKSB,Technical Support,High,Chat,Open,14,32.81,Pending
TKT-002324,9572-WUKSB,Internet Connectivity,Medium,Phone,In Progress,58,15.86,Pending
TKT-002325,9572-WUKSB,Internet Connectivity,High,Phone,In Progress,231,16.76,Pending
TKT-002326,0076-LVEPS,Account Access,Low,Email,Resolved,191,91.54,Billing adjustment applied
TKT-002327,0076-LVEPS,Technical Support,Low,Phone,Closed,287,22.28,Payment method updated
TKT-002328,9867-XOBQA,Account Access,Low,Email,Open,317,41.74,Pending
TKT-002329,9867-XOBQA,Billing,Low,Chat,In Progress,172,12.42,Pending
TKT-002330,9820-RMCQV,Internet Connectivity,Low,Phone,Resolved,22,73.93,Escalated to specialist
TKT-002331,1047-RNXZV,Streaming,Low,Web,In Progress,189,57.81,Pending
TKT-002332,8450-JOVAH,Technical Support,Low,Web,In Progress,357,91.46,Pending
TKT-002333,8212-DJRCH,Technical Support,Low,Chat,Resolved,281,102.78,Billing adjustment applied
TKT-002334,1036-GUDCL,Service Change,Medium,Email,Closed,266,44.29,Account information updated
TKT-002335,2025-JKFWI,Internet Connectivity,High,Email,Open,241,27.64,Pending
TKT-002336,2025-JKFWI,Internet Connectivity,High,Web,Open,196,12.77,Pending
TKT-002337,8930-XOTDP,Equipment,Medium,Web,Open,2,21.77,Pending
TKT-002338,2408-PSJVE,Billing,Low,Email,In Progress,307,35.23,Pending
TKT-002339,9079-YEXQJ,Equipment,Low,Phone,Closed,216,53.68,Billing adjustment applied
